algorithm,benchmark,seed,evaluations,best_value
evolution_strategy,rosenbrock,0,11400,8.640926784061008
evolution_strategy,rosenbrock,0,11500,8.62389586956711
evolution_strategy,rosenbrock,0,11600,8.62389586956711
evolution_strategy,rosenbrock,0,11700,8.594746570030068
evolution_strategy,rosenbrock,0,11800,8.587327088777062
evolution_strategy,rosenbrock,0,11900,8.564466070205762
evolution_strategy,rosenbrock,0,12000,8.564466070205762
evolution_strategy,rosenbrock,0,12100,8.554955325068464
evolution_strategy,rosenbrock,0,12200,8.542093400590087
evolution_strategy,rosenbrock,0,12300,8.536413026244965
evolution_strategy,rosenbrock,0,12400,8.526742205873363
evolution_strategy,rosenbrock,0,12500,8.497858433507297
evolution_strategy,rosenbrock,0,12600,8.487819810399474
evolution_strategy,rosenbrock,0,12700,8.45044346170708
evolution_strategy,rosenbrock,0,12800,8.449608942703026
evolution_strategy,rosenbrock,0,12900,8.431848044347388
evolution_strategy,rosenbrock,0,13000,8.421102234395502
evolution_strategy,rosenbrock,0,13100,8.416783543878156
evolution_strategy,rosenbrock,0,13200,8.40064469555655
evolution_strategy,rosenbrock,0,13300,8.386476657702428
evolution_strategy,rosenbrock,0,13400,8.379068989087868
evolution_strategy,rosenbrock,0,13500,8.358449084610953
evolution_strategy,rosenbrock,0,13600,8.344015898251012
evolution_strategy,rosenbrock,0,13700,8.334329277148075
evolution_strategy,rosenbrock,0,13800,8.321872018840123
evolution_strategy,rosenbrock,0,13900,8.30936055958625
evolution_strategy,rosenbrock,0,14000,8.29453811003431
evolution_strategy,rosenbrock,0,14100,8.269575505370291
evolution_strategy,rosenbrock,0,14200,8.268120395479468
evolution_strategy,rosenbrock,0,14300,8.242772320104791
evolution_strategy,rosenbrock,0,14400,8.235491048223464
evolution_strategy,rosenbrock,0,14500,8.223059796843494
evolution_strategy,rosenbrock,0,14600,8.220311246975351
evolution_strategy,rosenbrock,0,14700,8.186510864771165
evolution_strategy,rosenbrock,0,14800,8.171045834943694
evolution_strategy,rosenbrock,0,14900,8.156011533874619
evolution_strategy,rosenbrock,0,15000,8.150924807042465
