algorithm,benchmark,seed,evaluations,best_value
simulated_annealing,rastrigin,0,11900,108.98686628130181
simulated_annealing,rastrigin,0,12000,108.98686628130181
simulated_annealing,rastrigin,0,12100,108.98686628130181
simulated_annealing,rastrigin,0,12200,108.98686628130181
simulated_annealing,rastrigin,0,12300,108.98686628130181
simulated_annealing,rastrigin,0,12400,108.98686628130181
simulated_annealing,rastrigin,0,12500,108.98686628130181
simulated_annealing,rastrigin,0,12600,108.98686628130181
simulated_annealing,rastrigin,0,12700,108.98686628130181
simulated_annealing,rastrigin,0,12800,108.98686628130181
simulated_annealing,rastrigin,0,12900,108.98686628130181
simulated_annealing,rastrigin,0,13000,108.98686628130181
simulated_annealing,rastrigin,0,13100,108.98686628130181
simulated_annealing,rastrigin,0,13200,108.98686628130181
simulated_annealing,rastrigin,0,13300,108.98686628130181
simulated_annealing,rastrigin,0,13400,108.98686628130181
simulated_annealing,rastrigin,0,13500,108.98686628130181
simulated_annealing,rastrigin,0,13600,108.98686628130181
simulated_annealing,rastrigin,0,13700,108.98686628130181
simulated_annealing,rastrigin,0,13800,108.98686628130181
simulated_annealing,rastrigin,0,13900,108.98686628130181
simulated_annealing,rastrigin,0,14000,108.98686628130181
simulated_annealing,rastrigin,0,14100,108.98686628130181
simulated_annealing,rastrigin,0,14200,108.98686628130181
simulated_annealing,rastrigin,0,14300,108.98686628130181
simulated_annealing,rastrigin,0,14400,108.98686628130181
simulated_annealing,rastrigin,0,14500,108.98686628130181
simulated_annealing,rastrigin,0,14600,108.98686628130181
simulated_annealing,rastrigin,0,14700,108.98686628130181
simulated_annealing,rastrigin,0,14800,108.98686628130181
simulated_annealing,rastrigin,0,14900,108.98686628130181
simulated_annealing,rastrigin,0,15000,108.98686628130181
simulated_annealing,rastrigin,0,15100,108.98686628130181
simulated_annealing,rastrigin,0,15200,108.98686628130181
simulated_annealing,rastrigin,0,15300,108.98686628130181
simulated_annealing,rastrigin,0,15400,108.98686628130181
simulated_annealing,rastrigin,0,15500,108.98686628130181
simulated_annealing,rastrigin,0,15600,108.98686628130181
simulated_annealing,rastrigin,0,15700,108.98686628130181
simulated_annealing,rastrigin,0,15800,108.98686628130181
simulated_annealing,rastrigin,0,15900,108.98686628130181
simulated_annealing,rastrigin,0,16000,108.98686628130181
simulated_annealing,rastrigin,0,16100,108.98686628130181
simulated_annealing,rastrigin,0,16200,108.98686628130181
simulated_annealing,rastrigin,0,16300,108.98686628130181
simulated_annealing,rastrigin,0,16400,108.98686628130181
simulated_annealing,rastrigin,0,16500,108.98686628130181
simulated_annealing,rastrigin,0,16600,108.98686628130181
simulated_annealing,rastrigin,0,16700,108.98686628130181
simulated_annealing,rastrigin,0,16800,108.98686628130181
simulated_annealing,rastrigin,0,16900,108.98686628130181
simulated_annealing,rastrigin,0,17000,108.98686628130181
simulated_annealing,rastrigin,0,17100,108.98686628130181
simulated_annealing,rastrigin,0,17200,108.98686628130181
simulated_annealing,rastrigin,0,17300,108.98686628130181
simulated_annealing,rastrigin,0,17400,108.98686628130181
simulated_annealing,rastrigin,0,17500,108.98686628130181
simulated_annealing,rastrigin,0,17600,108.98686628130181
simulated_annealing,rastrigin,0,17700,108.98686628130181
simulated_annealing,rastrigin,0,17800,108.98686628130181
simulated_annealing,rastrigin,0,17900,108.98686628130181
simulated_annealing,rastrigin,0,18000,108.98686628130181
simulated_annealing,rastrigin,0,18100,108.98686628130181
simulated_annealing,rastrigin,0,18200,108.98686628130181
simulated_annealing,rastrigin,0,18300,108.98686628130181
simulated_annealing,rastrigin,0,18400,108.98686628130181
simulated_annealing,rastrigin,0,18500,108.98686628130181
simulated_annealing,rastrigin,0,18600,108.98686628130181
simulated_annealing,rastrigin,0,18700,108.98686628130181
simulated_annealing,rastrigin,0,18800,108.98686628130181
simulated_annealing,rastrigin,0,18900,108.98686628130181
simulated_annealing,rastrigin,0,19000,108.98686628130181
simulated_annealing,rastrigin,0,19100,108.98686628130181
simulated_annealing,rastrigin,0,19200,108.98686628130181
simulated_annealing,rastrigin,0,19300,108.98686628130181
simulated_annealing,rastrigin,0,19400,108.98686628130181
simulated_annealing,rastrigin,0,19500,108.98686628130181
simulated_annealing,rastrigin,0,19600,108.98686628130181
simulated_annealing,rastrigin,0,19700,108.98686628130181
simulated_annealing,rastrigin,0,19800,108.98686628130181
simulated_annealing,rastrigin,0,19900,108.98686628130181
simulated_annealing,rastrigin,0,20000,108.98686628130181
