algorithm,benchmark,seed,evaluations,best_value
simulated_annealing,rosenbrock,0,11400,53.88307590318705
simulated_annealing,rosenbrock,0,11500,53.88307590318705
simulated_annealing,rosenbrock,0,11600,53.88307590318705
simulated_annealing,rosenbrock,0,11700,53.88307590318705
simulated_annealing,rosenbrock,0,11800,53.88307590318705
simulated_annealing,rosenbrock,0,11900,53.88307590318705
simulated_annealing,rosenbrock,0,12000,53.88307590318705
simulated_annealing,rosenbrock,0,12100,53.88307590318705
simulated_annealing,rosenbrock,0,12200,53.88307590318705
simulated_annealing,rosenbrock,0,12300,53.88307590318705
simulated_annealing,rosenbrock,0,12400,42.37230743564815
simulated_annealing,rosenbrock,0,12500,42.37230743564815
simulated_annealing,rosenbrock,0,12600,42.37230743564815
simulated_annealing,rosenbrock,0,12700,42.37230743564815
simulated_annealing,rosenbrock,0,12800,42.37230743564815
simulated_annealing,rosenbrock,0,12900,42.37230743564815
simulated_annealing,rosenbrock,0,13000,42.37230743564815
simulated_annealing,rosenbrock,0,13100,42.37230743564815
simulated_annealing,rosenbrock,0,13200,42.37230743564815
simulated_annealing,rosenbrock,0,13300,42.37230743564815
simulated_annealing,rosenbrock,0,13400,42.37230743564815
simulated_annealing,rosenbrock,0,13500,42.37230743564815
simulated_annealing,rosenbrock,0,13600,42.37230743564815
simulated_annealing,rosenbrock,0,13700,42.37230743564815
simulated_annealing,rosenbrock,0,13800,42.37230743564815
simulated_annealing,rosenbrock,0,13900,42.37230743564815
simulated_annealing,rosenbrock,0,14000,42.37230743564815
simulated_annealing,rosenbrock,0,14100,42.37230743564815
simulated_annealing,rosenbrock,0,14200,42.37230743564815
simulated_annealing,rosenbrock,0,14300,42.37230743564815
simulated_annealing,rosenbrock,0,14400,42.37230743564815
simulated_annealing,rosenbrock,0,14500,42.37230743564815
simulated_annealing,rosenbrock,0,14600,42.37230743564815
simulated_annealing,rosenbrock,0,14700,42.37230743564815
simulated_annealing,rosenbrock,0,14800,42.37230743564815
simulated_annealing,rosenbrock,0,14900,42.37230743564815
simulated_annealing,rosenbrock,0,15000,42.37230743564815
simulated_annealing,rosenbrock,0,15100,42.37230743564815
simulated_annealing,rosenbrock,0,15200,42.37230743564815
simulated_annealing,rosenbrock,0,15300,42.37230743564815
simulated_annealing,rosenbrock,0,15400,42.37230743564815
simulated_annealing,rosenbrock,0,15500,42.37230743564815
simulated_annealing,rosenbrock,0,15600,42.37230743564815
simulated_annealing,rosenbrock,0,15700,42.37230743564815
simulated_annealing,rosenbrock,0,15800,42.37230743564815
simulated_annealing,rosenbrock,0,15900,42.37230743564815
simulated_annealing,rosenbrock,0,16000,42.37230743564815
simulated_annealing,rosenbrock,0,16100,42.37230743564815
simulated_annealing,rosenbrock,0,16200,42.37230743564815
simulated_annealing,rosenbrock,0,16300,42.37230743564815
simulated_annealing,rosenbrock,0,16400,42.37230743564815
simulated_annealing,rosenbrock,0,16500,42.37230743564815
simulated_annealing,rosenbrock,0,16600,42.37230743564815
simulated_annealing,rosenbrock,0,16700,42.37230743564815
simulated_annealing,rosenbrock,0,16800,42.37230743564815
simulated_annealing,rosenbrock,0,16900,42.37230743564815
simulated_annealing,rosenbrock,0,17000,42.37230743564815
